ip;full_request_date;day;month;year;hour;minute;second;tz;http_verb;URI;http_status_code;bytes;referrer;user_agent;browser_name;browser_version;browser_major;device_type;device_model;device_vendor;engine_name;engine_version;os_name;os_version;cpu_architecture;day_of_week;week_of_year;day_of_week_desc
74.6.8.93;03/Oct/2008:08:39:10 +0200; 3;Oct; 2008; 8; 39; 10;+0200;GET;/contacto/; 200; 11022;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 40;Saturday 
66.249.71.52;03/Oct/2008:08:54:17 +0200; 3;Oct; 2008; 8; 54; 17;+0200;GET;/tag/eventos/; 200; 17121;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.53;03/Oct/2008:11:05:45 +0200; 3;Oct; 2008; 11; 5; 45;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.52;03/Oct/2008:11:05:47 +0200; 3;Oct; 2008; 11; 5; 47;+0200;GET;/inicio/attachment/3/; 200; 11036;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
74.6.22.95;03/Oct/2008:11:28:00 +0200; 3;Oct; 2008; 11; 28; 0;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 40;Saturday 
74.6.22.95;03/Oct/2008:11:28:01 +0200; 3;Oct; 2008; 11; 28; 1;+0200;GET;/; 301; 479;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 40;Saturday 
74.6.8.93;03/Oct/2008:11:28:02 +0200; 3;Oct; 2008; 11; 28; 2;+0200;GET;/; 200; 9868;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 40;Saturday 
74.6.8.93;03/Oct/2008:18:59:40 +0200; 3;Oct; 2008; 18; 59; 40;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 40;Saturday 
74.6.8.93;03/Oct/2008:18:59:42 +0200; 3;Oct; 2008; 18; 59; 42;+0200;GET;/prensaactualidad/; 200; 17900;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 40;Saturday 
66.249.71.51;03/Oct/2008:19:24:38 +0200; 3;Oct; 2008; 19; 24; 38;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.53;03/Oct/2008:19:24:38 +0200; 3;Oct; 2008; 19; 24; 38;+0200;GET;/inicio/attachment/4/; 200; 11046;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.52;03/Oct/2008:19:28:01 +0200; 3;Oct; 2008; 19; 28; 1;+0200;GET;/2008/07/04/entrevista-al-mati-de-tarragona-radio/; 200; 12483;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.51;03/Oct/2008:20:15:00 +0200; 3;Oct; 2008; 20; 15; 0;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.52;03/Oct/2008:20:15:03 +0200; 3;Oct; 2008; 20; 15; 3;+0200;GET;/2008/07/04/entrevista-al-mati-de-tarragona-radio/trackback/; 302; 516;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.52;03/Oct/2008:20:15:04 +0200; 3;Oct; 2008; 20; 15; 4;+0200;GET;/inicio/attachment/1/; 200; 10840;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.52;03/Oct/2008:20:15:13 +0200; 3;Oct; 2008; 20; 15; 13;+0200;GET;/en/inicio/cimg6311/; 200; 12391;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
66.249.71.52;03/Oct/2008:20:18:40 +0200; 3;Oct; 2008; 20; 18; 40;+0200;GET;/2008/07/04/entrevista-al-mati-de-tarragona-radio/; 200; 12483;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 40;Saturday 
74.6.22.97;04/Oct/2008:06:17:04 +0200; 4;Oct; 2008; 6; 17; 4;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
74.6.22.97;04/Oct/2008:06:17:06 +0200; 4;Oct; 2008; 6; 17; 6;+0200;GET;/feed/rss/; 200; 2629;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
74.6.22.174;04/Oct/2008:08:05:12 +0200; 4;Oct; 2008; 8; 5; 12;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
74.6.22.174;04/Oct/2008:08:05:14 +0200; 4;Oct; 2008; 8; 5; 14;+0200;GET;/pintura.htm; 301; 510;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
74.6.22.97;04/Oct/2008:08:05:16 +0200; 4;Oct; 2008; 8; 5; 16;+0200;GET;/pintura.htm; 404; 8610;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:08:16:04 +0200; 4;Oct; 2008; 8; 16; 4;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:08:16:05 +0200; 4;Oct; 2008; 8; 16; 5;+0200;GET;/2008/07/01/nus-del-terrer-en-sibaritas/trackback/; 302; 506;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:08:16:06 +0200; 4;Oct; 2008; 8; 16; 6;+0200;GET;/2008/07/01/nus-del-terrer-en-sibaritas/; 200; 12263;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
74.6.22.97;04/Oct/2008:09:11:05 +0200; 4;Oct; 2008; 9; 11; 5;+0200;GET;/fr/; 200; 10442;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
74.6.22.97;04/Oct/2008:09:12:14 +0200; 4;Oct; 2008; 9; 12; 14;+0200;GET;/fr/; 200; 10442;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:09:22:49 +0200; 4;Oct; 2008; 9; 22; 49;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:09:22:50 +0200; 4;Oct; 2008; 9; 22; 50;+0200;GET;/tag/quartet-de-barcelona/; 200; 13960;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:10:29:12 +0200; 4;Oct; 2008; 10; 29; 12;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:10:29:14 +0200; 4;Oct; 2008; 10; 29; 14;+0200;GET;/fr/2008/07/01/nus-del-terrer-en-sibaritas/; 200; 13692;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:11:10:26 +0200; 4;Oct; 2008; 11; 10; 26;+0200;GET;/en/tag/quartet-de-barcelona/; 200; 17232;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:11:35:44 +0200; 4;Oct; 2008; 11; 35; 44;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:12:42:31 +0200; 4;Oct; 2008; 12; 42; 31;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:12:42:33 +0200; 4;Oct; 2008; 12; 42; 33;+0200;GET;/en/contacto/; 200; 13330;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:14:21:04 +0200; 4;Oct; 2008; 14; 21; 4;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:14:21:05 +0200; 4;Oct; 2008; 14; 21; 5;+0200;GET;/tag/eduard-toldra/; 200; 13906;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:16:02:00 +0200; 4;Oct; 2008; 16; 2; 0;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:16:02:02 +0200; 4;Oct; 2008; 16; 2; 2;+0200;GET;/inicio/img_4815/trackback/; 302; 483;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:16:02:02 +0200; 4;Oct; 2008; 16; 2; 2;+0200;GET;/inicio/img_4815/; 200; 11110;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
74.6.22.97;04/Oct/2008:16:14:08 +0200; 4;Oct; 2008; 16; 14; 8;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
74.6.22.97;04/Oct/2008:16:14:09 +0200; 4;Oct; 2008; 16; 14; 9;+0200;GET;/en/; 200; 10757;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 40;Sunday   
66.249.66.52;04/Oct/2008:17:08:44 +0200; 4;Oct; 2008; 17; 8; 44;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 40;Sunday   
74.6.22.173;05/Oct/2008:00:58:23 +0200; 5;Oct; 2008; 0; 58; 23;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
74.6.22.173;05/Oct/2008:00:58:25 +0200; 5;Oct; 2008; 0; 58; 25;+0200;GET;/; 200; 9868;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
74.6.22.173;05/Oct/2008:01:00:57 +0200; 5;Oct; 2008; 1; 0; 57;+0200;GET;/xmlrpc.php; 200; 420;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
74.6.22.173;05/Oct/2008:04:00:38 +0200; 5;Oct; 2008; 4; 0; 38;+0200;GET;/2005/04/; 200; 13141;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
74.6.22.173;05/Oct/2008:04:02:54 +0200; 5;Oct; 2008; 4; 2; 54;+0200;GET;/2008/09/; 200; 11884;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:10:10:41 +0200; 5;Oct; 2008; 10; 10; 41;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:10:10:43 +0200; 5;Oct; 2008; 10; 10; 43;+0200;GET;/dolorsCaminal.htm; 301; 516;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:10:10:44 +0200; 5;Oct; 2008; 10; 10; 44;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:10:10:44 +0200; 5;Oct; 2008; 10; 10; 44;+0200;GET;/dolorsCaminal.htm; 404; 8681;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
74.6.22.162;05/Oct/2008:11:41:20 +0200; 5;Oct; 2008; 11; 41; 20;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
74.6.22.162;05/Oct/2008:11:41:22 +0200; 5;Oct; 2008; 11; 41; 22;+0200;GET;/2008/06/; 200; 11905;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:13:14:49 +0200; 5;Oct; 2008; 13; 14; 49;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:13:14:50 +0200; 5;Oct; 2008; 13; 14; 50;+0200;GET;/tag/sibaritas/; 200; 12008;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:14:20:41 +0200; 5;Oct; 2008; 14; 20; 41;+0200;GET;/robots.txt; 200; 460;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:14:20:42 +0200; 5;Oct; 2008; 14; 20; 42;+0200;GET;/wp-content/uploads/2008/08/1-150x150.jpg; 304; 149;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:14:28:24 +0200; 5;Oct; 2008; 14; 28; 24;+0200;GET;/tag/nus-del-terrer/; 200; 12048;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:14:36:27 +0200; 5;Oct; 2008; 14; 36; 27;+0200;GET;/; 200; 9916;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:15:09:11 +0200; 5;Oct; 2008; 15; 9; 11;+0200;GET;/de/contacto/; 200; 13403;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:16:30:56 +0200; 5;Oct; 2008; 16; 30; 56;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:16:30:57 +0200; 5;Oct; 2008; 16; 30; 57;+0200;GET;/fr/category/radio/; 200; 13383;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:16:47:07 +0200; 5;Oct; 2008; 16; 47; 7;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:16:47:08 +0200; 5;Oct; 2008; 16; 47; 8;+0200;GET;/; 301; 479;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:17:11:42 +0200; 5;Oct; 2008; 17; 11; 42;+0200;GET;/2005/06/20/deshoje/trackback/; 404; 8729;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:17:52:21 +0200; 5;Oct; 2008; 17; 52; 21;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:17:52:23 +0200; 5;Oct; 2008; 17; 52; 23;+0200;GET;/fr/la-vinael-terroir/vinya-petita/; 200; 10848;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:18:33:14 +0200; 5;Oct; 2008; 18; 33; 14;+0200;GET;/en/2005/06/20/deshoje/; 200; 793;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:19:14:05 +0200; 5;Oct; 2008; 19; 14; 5;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:19:14:07 +0200; 5;Oct; 2008; 19; 14; 7;+0200;GET;/2005/06/20/deshoje/; 404; 8689;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
66.249.66.52;05/Oct/2008:19:54:53 +0200; 5;Oct; 2008; 19; 54; 53;+0200;GET;/inicio/imagen-3/; 200; 11083;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 40;Monday   
74.6.8.90;05/Oct/2008:21:05:47 +0200; 5;Oct; 2008; 21; 5; 47;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
74.6.8.90;05/Oct/2008:21:05:48 +0200; 5;Oct; 2008; 21; 5; 48;+0200;GET;/2008/07/; 200; 14033;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
74.6.8.90;05/Oct/2008:22:10:58 +0200; 5;Oct; 2008; 22; 10; 58;+0200;GET;/xmlrpc.php?rsd; 200; 1191;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 40;Monday   
66.249.66.52;06/Oct/2008:00:13:50 +0200; 6;Oct; 2008; 0; 13; 50;+0200;GET;/robots.txt; 200; 460;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:00:13:52 +0200; 6;Oct; 2008; 0; 13; 52;+0200;GET;/images/dolors450x368.jpg; 301; 523;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:00:13:52 +0200; 6;Oct; 2008; 0; 13; 52;+0200;GET;/robots.txt; 200; 460;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:00:13:53 +0200; 6;Oct; 2008; 0; 13; 53;+0200;GET;/images/dolors450x368.jpg; 404; 8709;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
74.6.8.90;06/Oct/2008:01:23:09 +0200; 6;Oct; 2008; 1; 23; 9;+0200;GET;/2008/07/01/nus-del-terrer-en-sibaritas/; 200; 12215;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 41;Tuesday  
